"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"우장산동441",1,서울특별시 강서구 강서로50길 10,서울특별시 강서구 내발산동 666-1,37.5551653134,126.8378128321,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동442",1,서울특별시 강서구 우장산로 21-8,서울특별시 강서구 내발산동 663-2,37.5548110719,126.8400144612,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동443",1,서울특별시 강서구 우장산로 47,서울특별시 강서구 내발산동 729,37.5547720917,126.8423836919,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동444",1,서울특별시 강서구 공항대로42길 51-8,서울특별시 강서구 내발산동 661-2,37.5555285461,126.8433824381,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동445",1,서울특별시 강서구 공항대로42길 51-8,서울특별시 강서구 내발산동 661-2,37.5555285461,126.8433824381,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동446",1,서울특별시 강서구 우장산로 49-28,서울특별시 강서구 내발산동 661-9,37.5550815306,126.8428843952,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동447",1,서울특별시 강서구 공항대로42길 51-13,서울특별시 강서구 내발산동 660-23,37.5556806607,126.8436062034,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동448",1,서울특별시 강서구 공항대로42길 51-3,서울특별시 강서구 내발산동 660-14,37.5556964336,126.8431349155,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동449",1,서울특별시 강서구 공항대로42길 47,서울특별시 강서구 내발산동 660-13,37.5558119900,126.8433072633,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동450",1,서울특별시 강서구 공항대로42길 45-8,서울특별시 강서구 내발산동 660-11,37.5558339902,126.8435230398,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동451",1,서울특별시 강서구 공항대로42길 45-10,서울특별시 강서구 내발산동 660-10,37.5557935726,126.8436190956,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동452",1,서울특별시 강서구 공항대로42길 45-10,서울특별시 강서구 내발산동 660-10,37.5557935726,126.8436190956,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동453",1,서울특별시 강서구 공항대로42길 48,서울특별시 강서구 내발산동 659-15,37.5559821884,126.8430359683,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동454",1,서울특별시 강서구 공항대로42길 54-26,서울특별시 강서구 내발산동 659-1,37.5568184783,126.8430923862,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동455",1,서울특별시 강서구 공항대로42길 37-10,서울특별시 강서구 내발산동 660-22,37.5561399780,126.8438022800,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동456",1,서울특별시 강서구 공항대로42길 30,서울특별시 강서구 내발산동 659-23,37.5566885932,126.8433250071,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동457",1,서울특별시 강서구 공항대로42길 23,서울특별시 강서구 내발산동 649-6,37.5568588369,126.8436311296,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동458",1,서울특별시 강서구 공항대로42길 23-7,서울특별시 강서구 내발산동 649-8,37.5567543136,126.8440340255,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동459",1,서울특별시 강서구 공항대로42길 28,서울특별시 강서구 내발산동 659-5,37.5567890479,126.8433880618,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동460",1,서울특별시 강서구 공항대로42길 16,서울특별시 강서구 내발산동 650-16,37.5572344334,126.8436092940,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동461",1,서울특별시 강서구 공항대로42길 12,서울특별시 강서구 내발산동 648-15,37.5574648576,126.8437751816,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동462",1,서울특별시 강서구 공항대로 332,서울특별시 강서구 내발산동 649,37.5576209987,126.8443196875,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동464",1,서울특별시 강서구 강서로52길 93,서울특별시 강서구 내발산동 648-9,37.5575413986,126.8434700114,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동465",1,서울특별시 강서구 강서로52길 89,서울특별시 강서구 내발산동 648-8,37.5574961677,126.8431978037,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동466",1,서울특별시 강서구 공항대로 314,서울특별시 강서구 내발산동 648-3,37.5578424333,126.8423952200,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동467",1,서울특별시 강서구 공항대로 314,서울특별시 강서구 내발산동 648-3,37.5578424333,126.8423952200,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동468",1,서울특별시 강서구 공항대로 314,서울특별시 강서구 내발산동 648-3,37.5578424333,126.8423952200,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동469",1,서울특별시 강서구 강서로52길 66,서울특별시 강서구 내발산동 727-9,37.5573965694,126.8418181682,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동470",1,서울특별시 강서구 강서로52길 72,서울특별시 강서구 내발산동 650,37.5574126190,126.8420963214,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동471",1,서울특별시 강서구 공항대로38길 80,서울특별시 강서구 내발산동 658,37.5569609736,126.8420470245,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동472",1,서울특별시 강서구 공항대로38길 85,서울특별시 강서구 내발산동 650-23,37.5571156045,126.8423315615,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동473",1,서울특별시 강서구 공항대로38길 93,서울특별시 강서구 내발산동 650-6,37.5571245285,126.8427399941,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동474",1,서울특별시 강서구 공항대로38길 93,서울특별시 강서구 내발산동 650-6,37.5571245285,126.8427399941,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동475",1,서울특별시 강서구 공항대로38길 99,서울특별시 강서구 내발산동 650-11,37.5571003967,126.8430897579,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동476",1,서울특별시 강서구 공항대로38길 105,서울특별시 강서구 내발산동 650-14,37.5570972783,126.8433876430,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동477",1,서울특별시 강서구 공항대로 308-20,서울특별시 강서구 내발산동 651-9,37.5571505994,126.8418197067,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동478",1,서울특별시 강서구 공항대로38길 69,서울특별시 강서구 내발산동 651-12,37.5572589892,126.8414166843,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동479",1,서울특별시 강서구 공항대로38길 65,서울특별시 강서구 내발산동 651-13,37.5572481422,126.8412564501,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동480",1,서울특별시 강서구 강서로52길 54,서울특별시 강서구 내발산동 651-3,37.5574504875,126.8411087785,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동481",1,서울특별시 강서구 공항대로38길 59,서울특별시 강서구 내발산동 651-16,37.5572897114,126.8408127119,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동482",1,서울특별시 강서구 공항대로38길 53,서울특별시 강서구 내발산동 651-18,37.5573361999,126.8405434802,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동483",1,서울특별시 강서구 공항대로38길 49,서울특별시 강서구 내발산동 651-20,37.5573448395,126.8402694624,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동484",1,서울특별시 강서구 강서로52길 34,서울특별시 강서구 내발산동 652-4,37.5575082266,126.8397644603,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동485",1,서울특별시 강서구 강서로52길 34,서울특별시 강서구 내발산동 652-4,37.5575082266,126.8397644603,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동486",1,서울특별시 강서구 강서로52길 34,서울특별시 강서구 내발산동 727-6,37.5575082266,126.8397644603,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동487",1,서울특별시 강서구 강서로52길 20,서울특별시 강서구 내발산동 652-3,37.5575401420,126.8392489865,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동488",1,서울특별시 강서구 공항대로38길 21,서울특별시 강서구 내발산동 652-2,37.5574565373,126.8389241239,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동489",1,서울특별시 강서구 강서로 360,서울특별시 강서구 내발산동 657,37.5576945764,126.8383936053,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동490",1,서울특별시 강서구 강서로52길 16,서울특별시 강서구 내발산동 652,37.5576845042,126.8389349508,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동491",1,서울특별시 강서구 공항대로38길 49,서울특별시 강서구 내발산동 651-20,37.5573448395,126.8402694624,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동492",1,서울특별시 강서구 공항대로 290,서울특별시 강서구 내발산동 646-1,37.5581136160,126.8397717654,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동493",1,서울특별시 강서구 공항대로 298,서울특별시 강서구 내발산동 647,37.5578445961,126.8405168189,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동494",1,서울특별시 강서구 강서로52길 50,서울특별시 강서구 내발산동 647-1,37.5574676690,126.8408875955,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동495",1,서울특별시 강서구 강서로52길 53,서울특별시 강서구 내발산동 647-2,37.5576869863,126.8411662228,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동496",1,서울특별시 강서구 화곡로29길 38-4,서울특별시 강서구 화곡동 1056-15,37.5439199894,126.8408791643,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동497",1,서울특별시 강서구 화곡로31가길 82,서울특별시 강서구 화곡동 1027-55,37.5449997866,126.8393123544,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동498",1,서울특별시 강서구 화곡로31가길 37,서울특별시 강서구 화곡동 1028-15,37.5454701931,126.8414417734,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동499",1,서울특별시 강서구 우장산로4길 25,서울특별시 강서구 내발산동 671-13,37.5531966359,126.8394615694,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동500",1,서울특별시 강서구 강서로52길 62,서울특별시 강서구 내발산동 651-6,37.5574135724,126.8415973255,,통신주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동503",1,서울특별시 강서구 공항대로38길 73,서울특별시 강서구 우장산동 651-10,37.5572305480,126.8417078331,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동504",1,서울특별시 강서구 우장산로2길 15-5,서울특별시 강서구 내발산동 670-53,37.5542127559,126.8379924624,,통신주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동505",1,서울특별시 강서구 우장산로8길 49,서울특별시 강서구 우장산동 673-7,37.5523165579,126.8403372312,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동506",1,서울특별시 강서구 공항대로38길 59,서울특별시 강서구 내발산동 651-16,37.5572897114,126.8408127119,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동510",1,서울특별시 강서구 강서로 318-8,서울특별시 강서구 내발산동 677-1,37.5541150604,126.8374480939,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동511",1,서울특별시 강서구 화곡로27길 36,서울특별시 강서구 화곡동 1053-2,37.5432750519,126.8398108823,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동516",1,서울특별시 강서구 화곡로43가길 30-8,서울특별시 강서구 화곡동 73-104,37.5481925316,126.8448123168,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동517",1,서울특별시 강서구 화곡로43가길 43,서울특별시 강서구 화곡동 77-69,37.5483231587,126.8435698615,,통신주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동520",1,서울특별시 강서구 강서로34길 15-16,서울특별시 강서구 우장산동 1054-2,37.5434037588,126.8401760977,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동521",1,서울특별시 강서구 화곡로43가길 30-10,서울특별시 강서구 우장산동 산 60-1,37.5484194427,126.8452545386,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동522",1,서울특별시 강서구 화곡로43가길 30-10,서울특별시 강서구 우장산동 산 60-1,37.5484194427,126.8452545386,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"우장산동523",1,서울특별시 강서구 강서로 52길 20,,37.5575401420,126.8392489865,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
